,month,town,resale_price
136546,2022-12-01,ANG MO KIO,793888
136547,2022-12-01,ANG MO KIO,815000
138593,2023-01-01,ANG MO KIO,267000
138594,2023-01-01,ANG MO KIO,300000
138595,2023-01-01,ANG MO KIO,280000
138596,2023-01-01,ANG MO KIO,282000
138597,2023-02-01,ANG MO KIO,290000
138598,2023-03-01,ANG MO KIO,288000
138599,2023-04-01,ANG MO KIO,298000
138600,2023-01-01,ANG MO KIO,289800
138601,2023-02-01,ANG MO KIO,331888
138602,2023-04-01,ANG MO KIO,305000
138603,2023-01-01,ANG MO KIO,380000
138604,2023-01-01,ANG MO KIO,635000
138605,2023-01-01,ANG MO KIO,380000
138606,2023-01-01,ANG MO KIO,365000
138607,2023-01-01,ANG MO KIO,418000
138608,2023-01-01,ANG MO KIO,380000
138609,2023-02-01,ANG MO KIO,530000
138610,2023-02-01,ANG MO KIO,418000
138611,2023-02-01,ANG MO KIO,630000
138612,2023-03-01,ANG MO KIO,343000
138613,2023-03-01,ANG MO KIO,335000
138614,2023-03-01,ANG MO KIO,363000
138615,2023-03-01,ANG MO KIO,350000
138616,2023-03-01,ANG MO KIO,420000
138617,2023-03-01,ANG MO KIO,390000
138618,2023-04-01,ANG MO KIO,372000
138619,2023-04-01,ANG MO KIO,585000
138620,2023-01-01,ANG MO KIO,425000
138621,2023-01-01,ANG MO KIO,345000
138622,2023-01-01,ANG MO KIO,390000
138623,2023-01-01,ANG MO KIO,365000
138624,2023-01-01,ANG MO KIO,388000
138625,2023-01-01,ANG MO KIO,341888
138626,2023-01-01,ANG MO KIO,400000
138627,2023-01-01,ANG MO KIO,360000
138628,2023-01-01,ANG MO KIO,360000
138629,2023-01-01,ANG MO KIO,392000
138630,2023-01-01,ANG MO KIO,428000
138631,2023-01-01,ANG MO KIO,402800
138632,2023-01-01,ANG MO KIO,372000
138633,2023-01-01,ANG MO KIO,390000
138634,2023-01-01,ANG MO KIO,345000
138635,2023-02-01,ANG MO KIO,415000
138636,2023-02-01,ANG MO KIO,368000
138637,2023-02-01,ANG MO KIO,350000
138638,2023-02-01,ANG MO KIO,370000
138639,2023-02-01,ANG MO KIO,380000
138640,2023-02-01,ANG MO KIO,440000
138641,2023-02-01,ANG MO KIO,390000
138642,2023-02-01,ANG MO KIO,442000
138643,2023-02-01,ANG MO KIO,368000
138644,2023-02-01,ANG MO KIO,400000
138645,2023-02-01,ANG MO KIO,363000
138646,2023-02-01,ANG MO KIO,460000
138647,2023-02-01,ANG MO KIO,420000
138648,2023-02-01,ANG MO KIO,333000
138649,2023-03-01,ANG MO KIO,348000
138650,2023-03-01,ANG MO KIO,340000
138651,2023-03-01,ANG MO KIO,390000
138652,2023-03-01,ANG MO KIO,345000
138653,2023-03-01,ANG MO KIO,368000
138654,2023-03-01,ANG MO KIO,360000
138655,2023-03-01,ANG MO KIO,345000
138656,2023-03-01,ANG MO KIO,390000
138657,2023-03-01,ANG MO KIO,400000
138658,2023-03-01,ANG MO KIO,350000
138659,2023-03-01,ANG MO KIO,373000
138660,2023-03-01,ANG MO KIO,410000
138661,2023-04-01,ANG MO KIO,388000
138662,2023-04-01,ANG MO KIO,350000
138663,2023-04-01,ANG MO KIO,478888
138664,2023-04-01,ANG MO KIO,450000
138665,2023-04-01,ANG MO KIO,380000
138666,2023-04-01,ANG MO KIO,350000
138667,2023-04-01,ANG MO KIO,395000
138668,2023-04-01,ANG MO KIO,400000
138669,2023-04-01,ANG MO KIO,353000
138670,2023-04-01,ANG MO KIO,415000
138671,2023-04-01,ANG MO KIO,385000
138672,2023-04-01,ANG MO KIO,370000
138673,2023-05-01,ANG MO KIO,330000
138674,2023-05-01,ANG MO KIO,400000
138675,2023-05-01,ANG MO KIO,415000
138676,2023-01-01,ANG MO KIO,355000
138677,2023-01-01,ANG MO KIO,338000
138678,2023-01-01,ANG MO KIO,410000
138679,2023-01-01,ANG MO KIO,398000
138680,2023-01-01,ANG MO KIO,367000
138681,2023-01-01,ANG MO KIO,378000
138682,2023-01-01,ANG MO KIO,408000
138683,2023-01-01,ANG MO KIO,405000
138684,2023-01-01,ANG MO KIO,448888
138685,2023-01-01,ANG MO KIO,390000
138686,2023-01-01,ANG MO KIO,380000
138687,2023-01-01,ANG MO KIO,380000
138688,2023-01-01,ANG MO KIO,375000
138689,2023-01-01,ANG MO KIO,346000
138690,2023-01-01,ANG MO KIO,388000
138691,2023-01-01,ANG MO KIO,399000
138692,2023-02-01,ANG MO KIO,365000
138693,2023-02-01,ANG MO KIO,400000
138694,2023-02-01,ANG MO KIO,382500
138695,2023-02-01,ANG MO KIO,367000
138696,2023-02-01,ANG MO KIO,358000
138697,2023-02-01,ANG MO KIO,350000
138698,2023-03-01,ANG MO KIO,383000
138699,2023-03-01,ANG MO KIO,366000
138700,2023-03-01,ANG MO KIO,400000
138701,2023-03-01,ANG MO KIO,390000
138702,2023-03-01,ANG MO KIO,379000
138703,2023-03-01,ANG MO KIO,430000
138704,2023-03-01,ANG MO KIO,405000
138705,2023-03-01,ANG MO KIO,380000
138706,2023-03-01,ANG MO KIO,450000
138707,2023-03-01,ANG MO KIO,508000
138708,2023-04-01,ANG MO KIO,335000
138709,2023-04-01,ANG MO KIO,360000
138710,2023-04-01,ANG MO KIO,358000
138711,2023-04-01,ANG MO KIO,382000
138712,2023-05-01,ANG MO KIO,352888
138713,2023-05-01,ANG MO KIO,388000
138714,2023-05-01,ANG MO KIO,410000
138715,2023-05-01,ANG MO KIO,410000
138716,2023-05-01,ANG MO KIO,370000
138717,2023-05-01,ANG MO KIO,400000
138718,2023-01-01,ANG MO KIO,346800
138719,2023-01-01,ANG MO KIO,375000
138720,2023-01-01,ANG MO KIO,375000
138721,2023-01-01,ANG MO KIO,388000
138722,2023-01-01,ANG MO KIO,360000
138723,2023-01-01,ANG MO KIO,350000
138724,2023-01-01,ANG MO KIO,430000
138725,2023-01-01,ANG MO KIO,360000
138726,2023-02-01,ANG MO KIO,388000
138727,2023-02-01,ANG MO KIO,423000
138728,2023-02-01,ANG MO KIO,375000
138729,2023-02-01,ANG MO KIO,405000
138730,2023-03-01,ANG MO KIO,385000
138731,2023-03-01,ANG MO KIO,380000
138732,2023-03-01,ANG MO KIO,428888
138733,2023-03-01,ANG MO KIO,392000
138734,2023-03-01,ANG MO KIO,385000
138735,2023-04-01,ANG MO KIO,425000
138736,2023-04-01,ANG MO KIO,342000
138737,2023-04-01,ANG MO KIO,300000
138738,2023-01-01,ANG MO KIO,324500
138739,2023-01-01,ANG MO KIO,380000
138740,2023-01-01,ANG MO KIO,386000
138741,2023-01-01,ANG MO KIO,365000
138742,2023-01-01,ANG MO KIO,338888
138743,2023-01-01,ANG MO KIO,422888
138744,2023-01-01,ANG MO KIO,356000
138745,2023-01-01,ANG MO KIO,355000
138746,2023-02-01,ANG MO KIO,365000
138747,2023-02-01,ANG MO KIO,354000
138748,2023-02-01,ANG MO KIO,410000
138749,2023-02-01,ANG MO KIO,398888
138750,2023-02-01,ANG MO KIO,392000
138751,2023-02-01,ANG MO KIO,358000
138752,2023-02-01,ANG MO KIO,350000
138753,2023-03-01,ANG MO KIO,380000
138754,2023-03-01,ANG MO KIO,335000
138755,2023-03-01,ANG MO KIO,378000
138756,2023-03-01,ANG MO KIO,340000
138757,2023-03-01,ANG MO KIO,375000
138758,2023-03-01,ANG MO KIO,368000
138759,2023-04-01,ANG MO KIO,348000
138760,2023-04-01,ANG MO KIO,375000
138761,2023-04-01,ANG MO KIO,387000
138762,2023-05-01,ANG MO KIO,370000
138763,2023-05-01,ANG MO KIO,350000
138764,2023-01-01,ANG MO KIO,370800
138765,2023-02-01,ANG MO KIO,385000
138766,2023-02-01,ANG MO KIO,340000
138767,2023-03-01,ANG MO KIO,380000
138768,2023-03-01,ANG MO KIO,400888
138769,2023-04-01,ANG MO KIO,345000
138770,2023-04-01,ANG MO KIO,393000
138771,2023-04-01,ANG MO KIO,395000
138772,2023-01-01,ANG MO KIO,375000
138773,2023-01-01,ANG MO KIO,405000
138774,2023-02-01,ANG MO KIO,348000
138775,2023-03-01,ANG MO KIO,350000
138776,2023-01-01,ANG MO KIO,390000
138777,2023-02-01,ANG MO KIO,450000
138778,2023-05-01,ANG MO KIO,640000
138779,2023-02-01,ANG MO KIO,600000
138780,2023-02-01,ANG MO KIO,680000
138781,2023-03-01,ANG MO KIO,680000
138782,2023-03-01,ANG MO KIO,625000
138783,2023-03-01,ANG MO KIO,660000
138784,2023-04-01,ANG MO KIO,675000
138785,2023-04-01,ANG MO KIO,690000
138786,2023-05-01,ANG MO KIO,777888
138787,2023-02-01,ANG MO KIO,555000
138788,2023-03-01,ANG MO KIO,565000
138789,2023-03-01,ANG MO KIO,540000
138790,2023-01-01,ANG MO KIO,735000
138791,2023-01-01,ANG MO KIO,480888
138792,2023-03-01,ANG MO KIO,493000
138793,2023-03-01,ANG MO KIO,560000
138794,2023-04-01,ANG MO KIO,800000
138795,2023-04-01,ANG MO KIO,525000
138796,2023-04-01,ANG MO KIO,402888
138797,2023-05-01,ANG MO KIO,502000
138798,2023-05-01,ANG MO KIO,460000
138799,2023-01-01,ANG MO KIO,470000
138800,2023-01-01,ANG MO KIO,486500
138801,2023-01-01,ANG MO KIO,505000
138802,2023-01-01,ANG MO KIO,505000
138803,2023-02-01,ANG MO KIO,485000
138804,2023-02-01,ANG MO KIO,438000
138805,2023-02-01,ANG MO KIO,560000
138806,2023-02-01,ANG MO KIO,490000
138807,2023-03-01,ANG MO KIO,518000
138808,2023-03-01,ANG MO KIO,425000
138809,2023-03-01,ANG MO KIO,470000
138810,2023-03-01,ANG MO KIO,475000
138811,2023-03-01,ANG MO KIO,420000
138812,2023-04-01,ANG MO KIO,478888
138813,2023-04-01,ANG MO KIO,480000
138814,2023-04-01,ANG MO KIO,480000
138815,2023-04-01,ANG MO KIO,455000
138816,2023-05-01,ANG MO KIO,480000
138817,2023-05-01,ANG MO KIO,490000
138818,2023-01-01,ANG MO KIO,460000
138819,2023-01-01,ANG MO KIO,440000
138820,2023-01-01,ANG MO KIO,560000
138821,2023-01-01,ANG MO KIO,545000
138822,2023-01-01,ANG MO KIO,478000
138823,2023-01-01,ANG MO KIO,570000
138824,2023-02-01,ANG MO KIO,555000
138825,2023-02-01,ANG MO KIO,545000
138826,2023-02-01,ANG MO KIO,530000
138827,2023-02-01,ANG MO KIO,460000
138828,2023-02-01,ANG MO KIO,470000
138829,2023-03-01,ANG MO KIO,440000
138830,2023-03-01,ANG MO KIO,558000
138831,2023-03-01,ANG MO KIO,603300
138832,2023-03-01,ANG MO KIO,508000
138833,2023-03-01,ANG MO KIO,628000
138834,2023-04-01,ANG MO KIO,498000
138835,2023-04-01,ANG MO KIO,528000
138836,2023-04-01,ANG MO KIO,480000
138837,2023-04-01,ANG MO KIO,540000
138838,2023-04-01,ANG MO KIO,505000
138839,2023-04-01,ANG MO KIO,488000
138840,2023-04-01,ANG MO KIO,610000
138841,2023-05-01,ANG MO KIO,580000
138842,2023-05-01,ANG MO KIO,470000
138843,2023-05-01,ANG MO KIO,530000
138844,2023-01-01,ANG MO KIO,450000
138845,2023-01-01,ANG MO KIO,483000
138846,2023-01-01,ANG MO KIO,485000
138847,2023-02-01,ANG MO KIO,500000
138848,2023-03-01,ANG MO KIO,435000
138849,2023-04-01,ANG MO KIO,478000
138850,2023-04-01,ANG MO KIO,466139
138851,2023-04-01,ANG MO KIO,510000
138852,2023-04-01,ANG MO KIO,490000
138853,2023-04-01,ANG MO KIO,530000
138854,2023-05-01,ANG MO KIO,506888
138855,2023-05-01,ANG MO KIO,530000
138856,2023-05-01,ANG MO KIO,560000
138857,2023-01-01,ANG MO KIO,518000
138858,2023-01-01,ANG MO KIO,473000
138859,2023-01-01,ANG MO KIO,466888
138860,2023-02-01,ANG MO KIO,510000
138861,2023-03-01,ANG MO KIO,470000
138862,2023-04-01,ANG MO KIO,480000
138863,2023-01-01,ANG MO KIO,490000
138864,2023-01-01,ANG MO KIO,760000
138865,2023-02-01,ANG MO KIO,478888
138866,2023-03-01,ANG MO KIO,486000
138867,2023-01-01,ANG MO KIO,830000
138868,2023-03-01,ANG MO KIO,732000
138869,2023-01-01,ANG MO KIO,690000
138870,2023-03-01,ANG MO KIO,766000
138871,2023-05-01,ANG MO KIO,678888
138872,2023-01-01,ANG MO KIO,605888
138873,2023-01-01,ANG MO KIO,758000
138874,2023-02-01,ANG MO KIO,708000
138875,2023-02-01,ANG MO KIO,688000
138876,2023-04-01,ANG MO KIO,760000
138877,2023-05-01,ANG MO KIO,770000
138878,2023-01-01,ANG MO KIO,810000
138879,2023-02-01,ANG MO KIO,795000
138880,2023-02-01,ANG MO KIO,813000
138881,2023-03-01,ANG MO KIO,848000
138882,2023-03-01,ANG MO KIO,770000
138883,2023-03-01,ANG MO KIO,793000
138884,2023-04-01,ANG MO KIO,810000
138885,2023-01-01,ANG MO KIO,850000
138886,2023-04-01,ANG MO KIO,845000
138887,2023-04-01,ANG MO KIO,847888
138888,2023-05-01,ANG MO KIO,860000
138889,2023-02-01,ANG MO KIO,715000
138890,2023-03-01,ANG MO KIO,820000
138891,2023-03-01,ANG MO KIO,658000
138892,2023-03-01,ANG MO KIO,810000
138893,2023-04-01,ANG MO KIO,728000
138894,2023-04-01,ANG MO KIO,800000
138895,2023-01-01,ANG MO KIO,682888
138896,2023-01-01,ANG MO KIO,695000
138897,2023-03-01,ANG MO KIO,698888
138898,2023-01-01,ANG MO KIO,658888
138899,2023-02-01,ANG MO KIO,748000
138900,2023-03-01,ANG MO KIO,678000
138901,2023-03-01,ANG MO KIO,670000
138902,2023-03-01,ANG MO KIO,675000
138903,2023-03-01,ANG MO KIO,635000
138904,2023-04-01,ANG MO KIO,665000
138905,2023-04-01,ANG MO KIO,628000
138906,2023-05-01,ANG MO KIO,660000
138907,2023-01-01,ANG MO KIO,790000
138908,2023-02-01,ANG MO KIO,762000
138909,2023-03-01,ANG MO KIO,850000
138910,2023-04-01,ANG MO KIO,670000
138911,2023-04-01,ANG MO KIO,600000
138912,2023-05-01,ANG MO KIO,808000
138913,2023-05-01,ANG MO KIO,638888
138914,2023-01-01,ANG MO KIO,800000
138915,2023-01-01,ANG MO KIO,858000
138916,2023-02-01,ANG MO KIO,818000
138917,2023-04-01,ANG MO KIO,635000
138918,2023-01-01,ANG MO KIO,740000
138919,2023-01-01,ANG MO KIO,820000
138920,2023-04-01,ANG MO KIO,755000
138921,2023-04-01,ANG MO KIO,792000
138922,2023-04-01,ANG MO KIO,728000
138923,2023-05-01,ANG MO KIO,840000
138924,2023-04-01,ANG MO KIO,780000
138925,2023-01-01,ANG MO KIO,768000
138926,2023-01-01,ANG MO KIO,838000
138927,2023-02-01,ANG MO KIO,780000
138928,2023-01-01,ANG MO KIO,780000
138929,2023-02-01,ANG MO KIO,838000
138930,2023-03-01,ANG MO KIO,860000
138931,2023-03-01,ANG MO KIO,750000
138932,2023-04-01,ANG MO KIO,853000
147486,2015-01-01,ANG MO KIO,255000
147487,2015-01-01,ANG MO KIO,275000
147488,2015-01-01,ANG MO KIO,285000
147489,2015-01-01,ANG MO KIO,290000
147490,2015-01-01,ANG MO KIO,290000
147491,2015-01-01,ANG MO KIO,290000
147492,2015-01-01,ANG MO KIO,290000
147493,2015-01-01,ANG MO KIO,293000
147494,2015-01-01,ANG MO KIO,300000
147495,2015-01-01,ANG MO KIO,307500
147496,2015-01-01,ANG MO KIO,308000
147497,2015-01-01,ANG MO KIO,312000
147498,2015-01-01,ANG MO KIO,312000
147499,2015-01-01,ANG MO KIO,319000
147500,2015-01-01,ANG MO KIO,320000
147501,2015-01-01,ANG MO KIO,320000
147502,2015-01-01,ANG MO KIO,325000
147503,2015-01-01,ANG MO KIO,325000
147504,2015-01-01,ANG MO KIO,325000
147505,2015-01-01,ANG MO KIO,330000
147506,2015-01-01,ANG MO KIO,330000
147507,2015-01-01,ANG MO KIO,335000
147508,2015-01-01,ANG MO KIO,338000
147509,2015-01-01,ANG MO KIO,340000
147510,2015-01-01,ANG MO KIO,340000
147511,2015-01-01,ANG MO KIO,341000
147512,2015-01-01,ANG MO KIO,345000
147513,2015-01-01,ANG MO KIO,350000
147514,2015-01-01,ANG MO KIO,355000
147515,2015-01-01,ANG MO KIO,355000
147516,2015-01-01,ANG MO KIO,370000
147517,2015-01-01,ANG MO KIO,410000
147518,2015-01-01,ANG MO KIO,385000
147519,2015-01-01,ANG MO KIO,410000
147520,2015-01-01,ANG MO KIO,416888
147521,2015-01-01,ANG MO KIO,423000
147522,2015-01-01,ANG MO KIO,438000
147523,2015-01-01,ANG MO KIO,438000
147524,2015-01-01,ANG MO KIO,450000
147525,2015-01-01,ANG MO KIO,450000
147526,2015-01-01,ANG MO KIO,465000
147527,2015-01-01,ANG MO KIO,465000
147528,2015-01-01,ANG MO KIO,475000
147529,2015-01-01,ANG MO KIO,475000
147530,2015-01-01,ANG MO KIO,476000
147531,2015-01-01,ANG MO KIO,480000
147532,2015-01-01,ANG MO KIO,483000
147533,2015-01-01,ANG MO KIO,485000
147534,2015-01-01,ANG MO KIO,486888
147535,2015-01-01,ANG MO KIO,583000
147536,2015-01-01,ANG MO KIO,600888
147537,2015-01-01,ANG MO KIO,533000
147538,2015-01-01,ANG MO KIO,570000
147539,2015-01-01,ANG MO KIO,580000
147540,2015-01-01,ANG MO KIO,645000
147541,2015-01-01,ANG MO KIO,650000
147542,2015-01-01,ANG MO KIO,670000
147543,2015-01-01,ANG MO KIO,755000
147544,2015-01-01,ANG MO KIO,820000
148722,2015-02-01,ANG MO KIO,245000
148723,2015-02-01,ANG MO KIO,250000
148724,2015-02-01,ANG MO KIO,270000
148725,2015-02-01,ANG MO KIO,276888
148726,2015-02-01,ANG MO KIO,283000
148727,2015-02-01,ANG MO KIO,295000
148728,2015-02-01,ANG MO KIO,298000
148729,2015-02-01,ANG MO KIO,300000
148730,2015-02-01,ANG MO KIO,300500
148731,2015-02-01,ANG MO KIO,301000
148732,2015-02-01,ANG MO KIO,303000
148733,2015-02-01,ANG MO KIO,303000
148734,2015-02-01,ANG MO KIO,305000
148735,2015-02-01,ANG MO KIO,308000
148736,2015-02-01,ANG MO KIO,310000
148737,2015-02-01,ANG MO KIO,310000
148738,2015-02-01,ANG MO KIO,315000
148739,2015-02-01,ANG MO KIO,318000
148740,2015-02-01,ANG MO KIO,318000
148741,2015-02-01,ANG MO KIO,320000
148742,2015-02-01,ANG MO KIO,320000
148743,2015-02-01,ANG MO KIO,320000
148744,2015-02-01,ANG MO KIO,322000
148745,2015-02-01,ANG MO KIO,323000
148746,2015-02-01,ANG MO KIO,323000
148747,2015-02-01,ANG MO KIO,323000
148748,2015-02-01,ANG MO KIO,325000
148749,2015-02-01,ANG MO KIO,330000
148750,2015-02-01,ANG MO KIO,330000
148751,2015-02-01,ANG MO KIO,330000
148752,2015-02-01,ANG MO KIO,333000
148753,2015-02-01,ANG MO KIO,337000
148754,2015-02-01,ANG MO KIO,338000
148755,2015-02-01,ANG MO KIO,348000
148756,2015-02-01,ANG MO KIO,353000
148757,2015-02-01,ANG MO KIO,360000
148758,2015-02-01,ANG MO KIO,365000
148759,2015-02-01,ANG MO KIO,365000
148760,2015-02-01,ANG MO KIO,365000
148761,2015-02-01,ANG MO KIO,365000
148762,2015-02-01,ANG MO KIO,370000
148763,2015-02-01,ANG MO KIO,383000
148764,2015-02-01,ANG MO KIO,388000
148765,2015-02-01,ANG MO KIO,390000
148766,2015-02-01,ANG MO KIO,410000
148767,2015-02-01,ANG MO KIO,400000
148768,2015-02-01,ANG MO KIO,406000
148769,2015-02-01,ANG MO KIO,415000
148770,2015-02-01,ANG MO KIO,433000
148771,2015-02-01,ANG MO KIO,438000
148772,2015-02-01,ANG MO KIO,439000
148773,2015-02-01,ANG MO KIO,460000
148774,2015-02-01,ANG MO KIO,460000
148775,2015-02-01,ANG MO KIO,470000
148776,2015-02-01,ANG MO KIO,472000
148777,2015-02-01,ANG MO KIO,473000
148778,2015-02-01,ANG MO KIO,480000
148779,2015-02-01,ANG MO KIO,485000
148780,2015-02-01,ANG MO KIO,538000
148781,2015-02-01,ANG MO KIO,550000
148782,2015-02-01,ANG MO KIO,635000
148783,2015-02-01,ANG MO KIO,650000
148784,2015-02-01,ANG MO KIO,675000
148785,2015-02-01,ANG MO KIO,720000
148786,2015-02-01,ANG MO KIO,810888
149847,2015-03-01,ANG MO KIO,230000
149848,2015-03-01,ANG MO KIO,265000
149849,2015-03-01,ANG MO KIO,265000
149850,2015-03-01,ANG MO KIO,275000
149851,2015-03-01,ANG MO KIO,277000
149852,2015-03-01,ANG MO KIO,280000
149853,2015-03-01,ANG MO KIO,290000
149854,2015-03-01,ANG MO KIO,290000
149855,2015-03-01,ANG MO KIO,300000
149856,2015-03-01,ANG MO KIO,300000
149857,2015-03-01,ANG MO KIO,300000
149858,2015-03-01,ANG MO KIO,300000
149859,2015-03-01,ANG MO KIO,300000
149860,2015-03-01,ANG MO KIO,302000
149861,2015-03-01,ANG MO KIO,305000
149862,2015-03-01,ANG MO KIO,305000
149863,2015-03-01,ANG MO KIO,308000
149864,2015-03-01,ANG MO KIO,310000
149865,2015-03-01,ANG MO KIO,315000
149866,2015-03-01,ANG MO KIO,315000
149867,2015-03-01,ANG MO KIO,315000
149868,2015-03-01,ANG MO KIO,317000
149869,2015-03-01,ANG MO KIO,318000
149870,2015-03-01,ANG MO KIO,320000
149871,2015-03-01,ANG MO KIO,320000
149872,2015-03-01,ANG MO KIO,322000
149873,2015-03-01,ANG MO KIO,322000
149874,2015-03-01,ANG MO KIO,325000
149875,2015-03-01,ANG MO KIO,325000
149876,2015-03-01,ANG MO KIO,327000
149877,2015-03-01,ANG MO KIO,328000
149878,2015-03-01,ANG MO KIO,328000
149879,2015-03-01,ANG MO KIO,330000
149880,2015-03-01,ANG MO KIO,335000
149881,2015-03-01,ANG MO KIO,336000
149882,2015-03-01,ANG MO KIO,337000
149883,2015-03-01,ANG MO KIO,340000
149884,2015-03-01,ANG MO KIO,357000
149885,2015-03-01,ANG MO KIO,360000
149886,2015-03-01,ANG MO KIO,363000
149887,2015-03-01,ANG MO KIO,365000
149888,2015-03-01,ANG MO KIO,368000
149889,2015-03-01,ANG MO KIO,373000
149890,2015-03-01,ANG MO KIO,375000
149891,2015-03-01,ANG MO KIO,378000
149892,2015-03-01,ANG MO KIO,381000
149893,2015-03-01,ANG MO KIO,390000
149894,2015-03-01,ANG MO KIO,380000
149895,2015-03-01,ANG MO KIO,410000
149896,2015-03-01,ANG MO KIO,415000
149897,2015-03-01,ANG MO KIO,438000
149898,2015-03-01,ANG MO KIO,440000
149899,2015-03-01,ANG MO KIO,455000
149900,2015-03-01,ANG MO KIO,458800
149901,2015-03-01,ANG MO KIO,460000
149902,2015-03-01,ANG MO KIO,470000
149903,2015-03-01,ANG MO KIO,470000
149904,2015-03-01,ANG MO KIO,483000
149905,2015-03-01,ANG MO KIO,485000
149906,2015-03-01,ANG MO KIO,485000
149907,2015-03-01,ANG MO KIO,486888
149908,2015-03-01,ANG MO KIO,489800
149909,2015-03-01,ANG MO KIO,508000
149910,2015-03-01,ANG MO KIO,518000
149911,2015-03-01,ANG MO KIO,555000
149912,2015-03-01,ANG MO KIO,602888
149913,2015-03-01,ANG MO KIO,565000
149914,2015-03-01,ANG MO KIO,610000
149915,2015-03-01,ANG MO KIO,688000
149916,2015-03-01,ANG MO KIO,810000
151175,2015-04-01,ANG MO KIO,240000
151176,2015-04-01,ANG MO KIO,241000
151177,2015-04-01,ANG MO KIO,245000
151178,2015-04-01,ANG MO KIO,265000
151179,2015-04-01,ANG MO KIO,272000
151180,2015-04-01,ANG MO KIO,268000
151181,2015-04-01,ANG MO KIO,270000
151182,2015-04-01,ANG MO KIO,278000
151183,2015-04-01,ANG MO KIO,280000
151184,2015-04-01,ANG MO KIO,280000
151185,2015-04-01,ANG MO KIO,280000
151186,2015-04-01,ANG MO KIO,280000
151187,2015-04-01,ANG MO KIO,285000
151188,2015-04-01,ANG MO KIO,288000
151189,2015-04-01,ANG MO KIO,295000
151190,2015-04-01,ANG MO KIO,295000
151191,2015-04-01,ANG MO KIO,295000
151192,2015-04-01,ANG MO KIO,296000
151193,2015-04-01,ANG MO KIO,300000
151194,2015-04-01,ANG MO KIO,300000
151195,2015-04-01,ANG MO KIO,300000
151196,2015-04-01,ANG MO KIO,300000
151197,2015-04-01,ANG MO KIO,300000
151198,2015-04-01,ANG MO KIO,305000
151199,2015-04-01,ANG MO KIO,305000
151200,2015-04-01,ANG MO KIO,305000
151201,2015-04-01,ANG MO KIO,305000
151202,2015-04-01,ANG MO KIO,306000
151203,2015-04-01,ANG MO KIO,308000
151204,2015-04-01,ANG MO KIO,308000
151205,2015-04-01,ANG MO KIO,308000
151206,2015-04-01,ANG MO KIO,308000
151207,2015-04-01,ANG MO KIO,308888
151208,2015-04-01,ANG MO KIO,310000
151209,2015-04-01,ANG MO KIO,310000
151210,2015-04-01,ANG MO KIO,310000
151211,2015-04-01,ANG MO KIO,320000
151212,2015-04-01,ANG MO KIO,322000
151213,2015-04-01,ANG MO KIO,324000
151214,2015-04-01,ANG MO KIO,325000
151215,2015-04-01,ANG MO KIO,325000
151216,2015-04-01,ANG MO KIO,330000
151217,2015-04-01,ANG MO KIO,338000
151218,2015-04-01,ANG MO KIO,338000
151219,2015-04-01,ANG MO KIO,340000
151220,2015-04-01,ANG MO KIO,340000
151221,2015-04-01,ANG MO KIO,348000
151222,2015-04-01,ANG MO KIO,357388
151223,2015-04-01,ANG MO KIO,358000
151224,2015-04-01,ANG MO KIO,360000
151225,2015-04-01,ANG MO KIO,360000
151226,2015-04-01,ANG MO KIO,368000
151227,2015-04-01,ANG MO KIO,375000
151228,2015-04-01,ANG MO KIO,380000
151229,2015-04-01,ANG MO KIO,380000
151230,2015-04-01,ANG MO KIO,388000
151231,2015-04-01,ANG MO KIO,395000
151232,2015-04-01,ANG MO KIO,396888
151233,2015-04-01,ANG MO KIO,415000
151234,2015-04-01,ANG MO KIO,445000
151235,2015-04-01,ANG MO KIO,465000
151236,2015-04-01,ANG MO KIO,380000
151237,2015-04-01,ANG MO KIO,400000
151238,2015-04-01,ANG MO KIO,408000
151239,2015-04-01,ANG MO KIO,408888
151240,2015-04-01,ANG MO KIO,410888
151241,2015-04-01,ANG MO KIO,415000
151242,2015-04-01,ANG MO KIO,420000
151243,2015-04-01,ANG MO KIO,435000
151244,2015-04-01,ANG MO KIO,440000
151245,2015-04-01,ANG MO KIO,442000
151246,2015-04-01,ANG MO KIO,450000
151247,2015-04-01,ANG MO KIO,450000
151248,2015-04-01,ANG MO KIO,450000
151249,2015-04-01,ANG MO KIO,452000
151250,2015-04-01,ANG MO KIO,460000
151251,2015-04-01,ANG MO KIO,465000
151252,2015-04-01,ANG MO KIO,465000
151253,2015-04-01,ANG MO KIO,467000
151254,2015-04-01,ANG MO KIO,525000
151255,2015-04-01,ANG MO KIO,630000
151256,2015-04-01,ANG MO KIO,535000
151257,2015-04-01,ANG MO KIO,592888
151258,2015-04-01,ANG MO KIO,598000
151259,2015-04-01,ANG MO KIO,666000
151260,2015-04-01,ANG MO KIO,680000
151261,2015-04-01,ANG MO KIO,695000
151262,2015-04-01,ANG MO KIO,780000
152789,2015-05-01,ANG MO KIO,255000
152790,2015-05-01,ANG MO KIO,270000
152791,2015-05-01,ANG MO KIO,273000
152792,2015-05-01,ANG MO KIO,275000
152793,2015-05-01,ANG MO KIO,280000
152794,2015-05-01,ANG MO KIO,290000
152795,2015-05-01,ANG MO KIO,290000
152796,2015-05-01,ANG MO KIO,290000
152797,2015-05-01,ANG MO KIO,296000
152798,2015-05-01,ANG MO KIO,298000
152799,2015-05-01,ANG MO KIO,300000
